call_id,caller_number,receiver_number,call_start_time,call_end_time,call_duration,call_type,cell_tower_id,call_status,data_usage,call_date,call_hour,weekend_flag
48e1a3c3-e260-4548-96a5-a0014823cbd6,226.486.3265,661-891-7189,2025-01-24 02:30:22,2025-01-24 02:33:44,202,data,TWR-27489,completed,1.5306405345535556,2025-01-24,2,0
15d1acad-91dc-471d-b8e5-9c987acad340,216.881.0013x984,001-696-501-0314x53911,2025-02-03 06:53:17,2025-02-03 07:35:23,2526,SMS,TWR-76957,completed,0.0,2025-02-03,6,0
258e0d88-8750-4534-92df-94d5f8f1425c,001-957-267-7720x571,(463)666-8117x3874,2025-05-16 12:45:00,2025-05-16 13:11:43,1603,voice,TWR-01610,completed,0.0,2025-05-16,12,0
45fb48b6-b994-499a-92cb-00e2ec2483a8,+1-775-712-5170,728-619-0291x9764,2025-04-12 03:01:16,2025-04-12 03:54:51,3215,voice,TWR-82360,failed,0.0,2025-04-12,3,1
3b0403af-bd8d-4260-9e61-0ebc1fc83998,969.889.9915x799,001-920-569-1625x3243,2025-02-05 12:48:52,2025-02-05 13:15:41,1609,SMS,TWR-12698,completed,0.0,2025-02-05,12,0
d9065fc8-9023-4e82-9824-1663b0ebd34c,649-580-9220x44684,+1-696-868-3306x23622,2025-03-20 03:31:56,2025-03-20 03:50:13,1097,voice,TWR-51291,completed,0.0,2025-03-20,3,0
e136b203-bdac-4893-8363-cbdf8df6f7e4,001-971-775-1122x715,503-839-8073,2025-03-27 14:44:28,2025-03-27 14:47:41,193,SMS,TWR-11288,completed,0.0,2025-03-27,14,0
30b88d4e-7eab-47f9-a8ae-a98f1700f1b0,(484)543-5616,(778)494-8427x311,2025-04-27 15:00:10,2025-04-27 15:31:15,1865,SMS,TWR-96534,completed,0.0,2025-04-27,15,1
ea86bba2-3a2e-493d-839f-0d87eb851e1b,001-385-858-0477,001-576-579-2616,2025-02-06 19:15:50,2025-02-06 19:20:44,294,voice,TWR-12158,completed,0.0,2025-02-06,19,0
e7170c4c-0769-4654-bf12-0e9a55b50d95,+1-990-888-0279,244.493.4479,2025-03-16 13:38:24,2025-03-16 13:41:34,190,SMS,TWR-25762,completed,0.0,2025-03-16,13,1
ae252c22-4b23-4f64-8d8d-2b5aba485ca8,684-556-1254,(635)753-9135x484,2025-04-24 22:54:19,2025-04-24 23:45:05,3046,SMS,TWR-89145,completed,0.0,2025-04-24,22,0
af38631a-d53f-49c6-944e-e67b266e2553,8644528462,4652679756,2025-01-19 03:27:28,2025-01-19 04:08:56,2488,SMS,TWR-66219,completed,0.0,2025-01-19,3,1
faa427ae-65bf-4515-aaa0-bcac26366ca3,278-825-3481x8397,(743)477-6740,2025-03-21 16:11:38,2025-03-21 16:33:53,1335,voice,TWR-59215,completed,0.0,2025-03-21,16,0
c9a9947d-5a6a-4f1e-a793-13ce34dccd7c,001-514-261-1565,(888)254-4897x148,2025-03-08 16:02:46,2025-03-08 16:16:11,805,data,TWR-19140,completed,3.5622335788052837,2025-03-08,16,1
dd9c27be-635a-46ef-931d-7e2d2b347d1f,742.564.7922x8704,836-449-9173x6975,2025-04-23 13:48:52,2025-04-23 14:35:57,2825,data,TWR-37606,completed,5.1487489358114304,2025-04-23,13,0
2bd7d4da-5695-4543-af83-492e7e659af7,238.827.8677x72412,(586)616-5874,2025-03-19 15:07:34,2025-03-19 15:46:43,2349,voice,TWR-43329,completed,0.0,2025-03-19,15,0
f30b1a34-f0b1-4ecf-b2b4-55086eb4ae3d,443.815.1612,308.451.0248,2025-02-15 16:11:53,2025-02-15 16:20:35,522,data,TWR-62444,failed,1.370118858903124,2025-02-15,16,1
1ca611ce-9b1c-46e4-bdfc-3c5f81261c30,373-331-9045,592.988.5355,2025-05-20 16:21:33,2025-05-20 16:53:06,1893,voice,TWR-36825,completed,0.0,2025-05-20,16,0
f5f85f2d-596c-46da-8572-0918a6b31806,+1-250-450-4065x42256,001-587-608-5584x0249,2025-02-03 13:48:45,2025-02-03 14:11:20,1355,SMS,TWR-36013,completed,0.0,2025-02-03,13,0
62e0299b-a161-46af-84a8-96a91fb720ea,314.609.8692,797.338.9728x3786,2025-04-06 07:50:24,2025-04-06 08:40:22,2998,voice,TWR-38335,failed,0.0,2025-04-06,7,1
1c6c28f5-e4d2-4c95-8607-3a4d3a28f2f8,001-385-903-3361x5456,206-784-0603x580,2025-03-01 08:50:35,2025-03-01 08:55:07,272,SMS,TWR-06813,completed,0.0,2025-03-01,8,1
73aa19fe-bb8e-4962-beb5-9bb6a014ab00,(898)354-4586x65253,410.290.3434,2025-03-09 22:31:11,2025-03-09 23:05:54,2083,voice,TWR-07632,completed,0.0,2025-03-09,22,1
454e5f38-4267-4428-b38f-6c91cdb1ab2d,270.646.3926x367,334-604-3175x29100,2025-05-15 02:48:33,2025-05-15 03:43:26,3293,voice,TWR-98650,completed,0.0,2025-05-15,2,0
f06db683-df12-40ef-b59c-6d7d8552a982,(366)926-7118x792,+1-941-519-7026x2318,2025-03-18 00:21:01,2025-03-18 01:19:12,3491,SMS,TWR-72236,completed,0.0,2025-03-18,0,0
dc44f09a-feef-4145-8e10-b12f92ec8994,655.528.8243,+1-636-222-1057,2025-01-08 11:02:53,2025-01-08 11:57:03,3250,voice,TWR-90192,completed,0.0,2025-01-08,11,0
915dd198-cfdc-4bba-b439-c9645fcfa18c,8429752890,550.894.7484x1098,2025-03-15 03:31:47,2025-03-15 04:22:56,3069,SMS,TWR-66206,completed,0.0,2025-03-15,3,1
078cff14-5933-4ef4-8e66-b12d91f610b3,728.961.6598x89140,581.967.9322x818,2025-02-25 15:10:35,2025-02-25 15:24:29,834,SMS,TWR-45430,failed,0.0,2025-02-25,15,0
81dba046-5930-47e2-ae55-0874e371b633,(645)235-8385x003,635-290-9433x5104,2025-03-15 23:14:19,2025-03-15 23:50:17,2158,voice,TWR-53960,completed,0.0,2025-03-15,23,1
3568ed08-0c13-4034-bd73-afe1242033e1,709.650.5526x105,9056871053,2025-05-21 07:54:06,2025-05-21 07:55:26,80,voice,TWR-91357,failed,0.0,2025-05-21,7,0
4074e7c5-af51-42b3-bbc4-d66c89c8af48,249.321.5922,(901)649-0666x769,2025-03-25 13:50:34,2025-03-25 14:05:01,867,voice,TWR-01078,completed,0.0,2025-03-25,13,0
e51c62dd-b601-437a-9b6b-5882255afd79,001-222-634-4122x48224,966.557.0240x409,2025-01-07 15:55:19,2025-01-07 16:18:53,1414,voice,TWR-42648,completed,0.0,2025-01-07,15,0
3e6889b4-5da4-4be5-aa08-f776697f36bd,+1-417-664-4449x0603,358.859.1994x1669,2025-02-10 09:08:38,2025-02-10 09:51:31,2573,voice,TWR-68132,completed,0.0,2025-02-10,9,0
ebc98fdf-33cc-4fb3-a68d-44ee18479b69,2393085255,001-423-951-3930x4996,2025-03-13 21:53:15,2025-03-13 22:36:51,2616,voice,TWR-46967,completed,0.0,2025-03-13,21,0
54dd776a-f651-40a0-abd0-b79098be07bd,(928)742-7565,453-313-2001x938,2025-01-09 05:12:13,2025-01-09 05:45:33,2000,voice,TWR-00240,completed,0.0,2025-01-09,5,0
079850f0-447d-45b4-acc7-354fca1048e2,664.671.8752x1378,457-389-0320x42390,2025-03-25 16:41:08,2025-03-25 17:01:08,1200,voice,TWR-03950,completed,0.0,2025-03-25,16,0
720b5a64-8fa6-4039-a848-b0b77cc01ea4,737.522.7115x0559,+1-585-806-9227x821,2025-03-10 21:11:08,2025-03-10 21:36:43,1535,SMS,TWR-25828,completed,0.0,2025-03-10,21,0
f1f66932-f382-4708-b402-da44bee354bd,777.621.9838x3171,5527898814,2025-05-12 12:08:48,2025-05-12 12:11:50,182,voice,TWR-44078,completed,0.0,2025-05-12,12,0
5463862f-d58b-408d-ac39-1258920c23e0,6262733659,(643)351-5901,2025-02-14 10:36:31,2025-02-14 11:20:51,2660,SMS,TWR-48694,completed,0.0,2025-02-14,10,0
b0ec3322-7920-48dc-ba66-6543026bd437,863-386-4933,798-446-9835,2025-01-19 12:30:22,2025-01-19 12:53:50,1408,data,TWR-28598,completed,5.425275516188056,2025-01-19,12,1
eb5e6dbc-32c3-47e5-9fab-5a939f94e892,+1-271-345-9206x6728,(723)324-8646x859,2025-02-25 13:52:05,2025-02-25 14:13:58,1313,SMS,TWR-67234,completed,0.0,2025-02-25,13,0
763bfea8-056f-4e72-89c0-0a99ef6a9003,001-467-650-1890x39942,001-459-813-4707x567,2025-01-06 03:58:12,2025-01-06 04:49:27,3075,SMS,TWR-25967,completed,0.0,2025-01-06,3,0
b3ed3ae1-b6ba-4f3a-b0cc-5ccac61b9992,536.410.6617,+1-484-739-3693x3987,2025-03-18 00:45:25,2025-03-18 00:59:36,851,data,TWR-80866,completed,2.206425571809208,2025-03-18,0,0
971a0f54-d8af-4d65-86eb-531cf5695f12,2259462101,887-545-0050x97904,2025-01-22 17:44:27,2025-01-22 18:34:52,3025,voice,TWR-22643,failed,0.0,2025-01-22,17,0
0460a79a-352c-4c2c-ae7e-f90a33196778,+1-698-380-6088x84605,780-249-1952x4497,2025-01-26 15:40:14,2025-01-26 15:44:46,272,voice,TWR-26281,completed,0.0,2025-01-26,15,1
bf461467-8c3c-47cd-a241-941194529164,950.732.8817x1418,5384262534,2025-04-25 21:34:05,2025-04-25 22:31:23,3438,SMS,TWR-22773,failed,0.0,2025-04-25,21,0
b8a48255-2bfa-402c-9f30-3df1f6d05d2a,2487177597,473-402-9400,2025-04-27 13:52:08,2025-04-27 13:59:30,442,voice,TWR-97472,failed,0.0,2025-04-27,13,1
08061976-b9a9-44a2-ab88-3e421e8225bc,001-810-887-1368x1817,577.779.3842x078,2025-02-18 14:27:42,2025-02-18 15:25:19,3457,SMS,TWR-47442,completed,0.0,2025-02-18,14,0
f6f02504-5c03-42e7-95da-6f365a6dbea8,(200)439-2332,001-515-833-0493x49983,2025-01-27 23:22:18,2025-01-27 23:25:47,209,voice,TWR-70786,completed,0.0,2025-01-27,23,0
485ccc67-ee8b-4696-a9c5-e27b458c8f63,001-683-636-3445x36983,658.853.1461x2623,2025-05-05 23:59:48,2025-05-06 00:00:16,28,voice,TWR-25131,completed,0.0,2025-05-05,23,0
bf9d5cd0-bd28-4123-b137-0d0c3b39ec09,(265)205-2671x1486,(430)434-2141,2025-01-12 00:58:53,2025-01-12 01:48:06,2953,data,TWR-24623,completed,12.657438267558787,2025-01-12,0,1
b88bbe8f-68cf-419b-b02b-d0e178086491,587-486-5658,+1-233-805-1085x763,2025-02-19 06:44:09,2025-02-19 07:31:41,2852,voice,TWR-05758,completed,0.0,2025-02-19,6,0
38fd8b3e-e37f-4760-b2da-ff88d6d1264c,966.726.2806x1845,001-978-914-1128,2025-04-29 06:09:15,2025-04-29 06:31:01,1306,data,TWR-91180,completed,11.585382333093397,2025-04-29,6,0
c918f3e4-f325-4348-b730-5d23c7a84ffc,001-345-230-3937x6661,001-533-732-2964x31234,2025-02-05 14:20:03,2025-02-05 14:54:55,2092,SMS,TWR-51557,completed,0.0,2025-02-05,14,0
eba90c31-dc5f-4740-8d8c-2fdbfc8a5791,001-577-817-7032x331,(746)648-1993x99232,2025-01-21 06:42:09,2025-01-21 06:47:35,326,voice,TWR-80701,completed,0.0,2025-01-21,6,0
5e3a3645-6ab5-43f5-9e87-ad3e8eaf8f6e,+1-384-559-7878x1148,(439)994-6013x64615,2025-04-01 12:32:47,2025-04-01 13:03:42,1855,voice,TWR-61712,completed,0.0,2025-04-01,12,0
28765411-ff5f-4f91-9449-c89f7bfb6a63,+1-412-505-5678x54419,8675151735,2025-03-28 14:10:56,2025-03-28 14:56:59,2763,SMS,TWR-63241,completed,0.0,2025-03-28,14,0
ccfa9875-0ba2-4039-b2d5-7d70403a6f5a,901.939.3197,+1-432-658-9164x5529,2025-01-02 12:16:59,2025-01-02 12:35:50,1131,SMS,TWR-38694,completed,0.0,2025-01-02,12,0
17d0b95d-d0ae-4b00-b8ab-f32787d35f8a,(909)916-6714,5712202693,2025-02-21 04:17:25,2025-02-21 04:28:22,657,voice,TWR-43759,completed,0.0,2025-02-21,4,0
ff4e6f87-d61c-4832-9662-fb616a309480,610.458.3820,(858)540-8086x5677,2025-04-17 21:57:17,2025-04-17 22:51:03,3226,voice,TWR-71590,completed,0.0,2025-04-17,21,0
41bedb4c-9eca-420d-9a78-c77c18453266,+1-282-537-8851x55515,544.977.8147x68786,2025-02-10 14:00:07,2025-02-10 14:46:22,2775,voice,TWR-29031,completed,0.0,2025-02-10,14,0
fe8e60b6-fc86-4fa6-a87a-0a4fe9db8eda,3009899083,+1-395-524-1007x013,2025-02-01 12:34:07,2025-02-01 13:16:56,2569,SMS,TWR-14310,completed,0.0,2025-02-01,12,1
ec48c7fd-2e05-4791-9f24-2084c7cc8244,569.875.8309x699,001-421-490-8134x767,2025-04-04 07:17:17,2025-04-04 07:49:36,1939,data,TWR-16029,completed,0.005014089233056555,2025-04-04,7,0
c63ba39d-d84f-4a68-8e61-eb52b40b8f25,4953466879,+1-497-901-7579x859,2025-05-03 23:57:02,2025-05-03 23:58:18,76,voice,TWR-37924,completed,0.0,2025-05-03,23,1
6d4d1e1f-f83f-43ee-80ec-71c68dcaaab8,+1-983-683-5971,942.371.5161,2025-03-29 22:40:15,2025-03-29 23:30:46,3031,voice,TWR-17327,completed,0.0,2025-03-29,22,1
4679b2e0-390f-491e-9cac-58a233c643a4,001-598-820-5015x9010,279.329.3084x7440,2025-01-23 06:55:04,2025-01-23 07:21:07,1563,data,TWR-99886,completed,0.6609911888991478,2025-01-23,6,0
b99e770d-0843-4bf4-bb81-9a5db3e96c10,940-655-3321,001-328-951-0773x3445,2025-01-05 23:49:35,2025-01-06 00:32:42,2587,SMS,TWR-75381,failed,0.0,2025-01-05,23,1
85399be1-0370-4a2e-a85f-e913b4fe1720,415.404.9645x617,684.855.6651x3906,2025-04-10 00:15:16,2025-04-10 00:50:51,2135,SMS,TWR-02678,completed,0.0,2025-04-10,0,0
259b4601-c3bd-4783-aac8-a76c01198842,(362)837-6717x17854,387.900.3887,2025-01-18 03:26:27,2025-01-18 04:07:01,2434,data,TWR-44973,completed,1.1054765298992573,2025-01-18,3,1
4e182262-7d10-427f-96fc-0f02d3be9ecf,001-318-287-7660x41892,001-798-623-9593x6842,2025-04-22 00:29:43,2025-04-22 01:26:54,3431,voice,TWR-08007,failed,0.0,2025-04-22,0,0
663b339d-2c88-49c2-b735-e741c4ba8651,762.428.3550x73736,+1-207-370-3502x654,2025-01-09 09:30:13,2025-01-09 10:23:18,3185,voice,TWR-81533,completed,0.0,2025-01-09,9,0
e82e69fa-ebd8-4140-af8c-981d17c942d5,631.362.2792,001-893-750-3683x23535,2025-05-02 20:48:22,2025-05-02 21:38:38,3016,SMS,TWR-88401,completed,0.0,2025-05-02,20,0
0d69dcd0-b0e7-40ed-bb0f-02ced2b8ac59,+1-404-941-6103x426,(852)357-1767x406,2025-01-02 04:59:04,2025-01-02 05:17:51,1127,data,TWR-24060,completed,3.377595739733751,2025-01-02,4,0
789355dc-a347-4a83-b13c-d32ddf40c3ea,471-665-6305,001-568-675-1096x6626,2025-01-05 16:22:27,2025-01-05 16:56:53,2066,SMS,TWR-64294,completed,0.0,2025-01-05,16,1
b71a3e53-6bcf-4b1f-aea2-753f521a3903,3732001329,001-258-879-1193x01857,2025-03-12 15:22:42,2025-03-12 16:19:30,3408,SMS,TWR-79773,failed,0.0,2025-03-12,15,0
9e3f07fb-e0c3-4719-94f8-02c42cda5e06,(888)284-6834,460.375.0851x1651,2025-01-17 18:34:06,2025-01-17 19:15:09,2463,voice,TWR-92303,completed,0.0,2025-01-17,18,0
cb2debd6-ef8d-4570-b347-2a6d011843ae,907.441.7079x847,651-401-9048x6293,2025-02-14 19:17:41,2025-02-14 20:15:49,3488,SMS,TWR-40048,completed,0.0,2025-02-14,19,0
da7910bc-e821-43d8-be19-bca23fe44278,+1-468-951-5346x198,(695)249-9192,2025-05-05 22:29:39,2025-05-05 23:21:30,3111,voice,TWR-38559,failed,0.0,2025-05-05,22,0
bb5f9321-cab4-4a29-8943-2f19980beced,8907986423,964-218-0587x4944,2025-01-28 05:46:19,2025-01-28 06:29:52,2613,voice,TWR-83817,failed,0.0,2025-01-28,5,0
b87339c4-1f3e-4322-8fde-d93133193a45,(627)617-1668,296-839-1753x9544,2025-04-02 09:42:19,2025-04-02 10:34:46,3147,SMS,TWR-99928,completed,0.0,2025-04-02,9,0
2f43011f-e602-457c-b41c-f998eb021511,324.360.2831x633,2499286315,2025-04-12 02:58:17,2025-04-12 03:00:36,139,SMS,TWR-02552,completed,0.0,2025-04-12,2,1
14b8e642-d856-4516-9d35-7810b54fe132,(974)223-1861x012,5629362272,2025-04-03 18:02:35,2025-04-03 18:57:14,3279,SMS,TWR-31090,completed,0.0,2025-04-03,18,0
e06fbbf3-dddd-4ca0-b31f-cbcbe79d1ae0,001-688-251-7719x7671,963-220-9159x14147,2025-04-09 07:36:48,2025-04-09 08:19:01,2533,SMS,TWR-02947,completed,0.0,2025-04-09,7,0
1cc2860f-4d0e-47a1-80c2-713423887035,933-338-7855,+1-964-714-1399x197,2025-02-12 11:32:47,2025-02-12 12:04:40,1913,SMS,TWR-62450,completed,0.0,2025-02-12,11,0
28578299-7bab-4809-af90-95067b1cb6f7,+1-346-369-8622x05997,311-947-1915,2025-02-08 21:42:26,2025-02-08 22:39:31,3425,voice,TWR-15076,completed,0.0,2025-02-08,21,1
41fda74c-4345-4339-9479-da67be700a47,+1-279-850-0267x86449,845-508-2724x4174,2025-05-04 05:04:21,2025-05-04 05:54:20,2999,voice,TWR-52261,completed,0.0,2025-05-04,5,1
6adc5341-2ab0-4d9d-a768-34ce65bc2fac,(245)976-0241x75813,+1-866-588-7361x3297,2025-02-21 17:43:14,2025-02-21 17:54:51,697,data,TWR-98152,completed,11.14245517665159,2025-02-21,17,0
6a3a8c04-b4c0-449c-85cd-08d833964063,738.709.9832x655,559-912-4495x233,2025-02-07 22:18:32,2025-02-07 22:25:30,418,data,TWR-16382,completed,2.871328145211919,2025-02-07,22,0
4e5c05c7-a2a8-4122-8fac-7c647cc095ae,(894)686-7693x276,+1-260-457-9435x5323,2025-03-18 23:19:36,2025-03-19 00:00:38,2462,voice,TWR-53406,completed,0.0,2025-03-18,23,0
87fc40b5-9053-41c9-922a-e32117e0510a,642.516.4125,(803)247-7002x8534,2025-05-02 02:46:43,2025-05-02 03:05:28,1125,voice,TWR-80321,completed,0.0,2025-05-02,2,0
2c8c73a2-9d21-474f-8d26-28f2dc6defc0,3908201976,+1-847-662-5475,2025-02-05 12:13:45,2025-02-05 12:48:28,2083,voice,TWR-15450,completed,0.0,2025-02-05,12,0
eb37f709-0808-47eb-8238-43cc19d81d77,741-818-2918,7717935128,2025-02-15 12:11:55,2025-02-15 12:34:04,1329,voice,TWR-72502,completed,0.0,2025-02-15,12,1
4b65b15b-d78e-4906-ae38-4a7648ab8f43,(512)849-0410x7589,243.551.9229x489,2025-05-04 02:42:01,2025-05-04 02:48:43,402,SMS,TWR-05565,failed,0.0,2025-05-04,2,1
28b8ef9d-df99-4582-83dc-4af88a4975df,325.247.0844x68807,(751)221-5303,2025-05-09 07:54:57,2025-05-09 08:12:21,1044,SMS,TWR-35032,completed,0.0,2025-05-09,7,0
88209422-ff03-4849-a3cb-9f854e012bf2,4987301778,(645)477-9450,2025-03-24 00:31:53,2025-03-24 00:50:02,1089,SMS,TWR-65422,completed,0.0,2025-03-24,0,0
1140faab-db3f-4213-bfa8-d34befc5e8de,951-492-6020,+1-410-665-4879x671,2025-02-01 17:48:15,2025-02-01 18:30:50,2555,SMS,TWR-33622,failed,0.0,2025-02-01,17,1
279b9f68-4ddb-46f3-8e0d-bd44c2b57995,4973539037,(255)512-5844,2025-04-23 13:46:07,2025-04-23 13:51:57,350,SMS,TWR-76039,completed,0.0,2025-04-23,13,0
12abdfdd-ef14-48a4-845e-54260a2bfafd,567.759.9176,(209)980-9720x1318,2025-01-24 00:03:32,2025-01-24 00:51:19,2867,voice,TWR-08364,completed,0.0,2025-01-24,0,0
2d3ff881-965d-4e19-9b1a-91bd42ba2221,(740)436-9383,233.953.4694,2025-05-12 01:05:30,2025-05-12 01:49:37,2647,voice,TWR-99400,completed,0.0,2025-05-12,1,0
5ec167b6-1afb-450a-b182-53b0aea67f5e,(688)652-9895,522.433.3544x833,2025-03-19 06:55:13,2025-03-19 07:18:21,1388,voice,TWR-23551,failed,0.0,2025-03-19,6,0
3ecebcc9-0d72-4703-89e2-9c973a936c4b,803.266.0347,(556)211-7065x49736,2025-02-02 02:56:30,2025-02-02 03:53:21,3411,SMS,TWR-00153,completed,0.0,2025-02-02,2,1
55fc7018-896b-4ef3-b404-0ce7b3dd8363,623.325.4815,962-732-5687,2025-04-19 06:01:30,2025-04-19 06:27:56,1586,SMS,TWR-25042,failed,0.0,2025-04-19,6,1
88cc66bb-ab06-4ab6-a0f0-bfadc28a00e1,308.208.9630,848.642.9218x60742,2025-03-17 06:15:26,2025-03-17 06:57:23,2517,SMS,TWR-64640,completed,0.0,2025-03-17,6,0
f8a08fd4-cd7a-4b9a-b8f0-6dce925083bf,227-916-0660x85466,+1-701-689-8769x16796,2025-01-14 13:18:13,2025-01-14 13:38:30,1217,voice,TWR-59399,completed,0.0,2025-01-14,13,0
c5a40f0c-91e4-444e-a2fc-c2a015711a8b,+1-607-890-7331x15607,001-567-608-9410x1286,2025-03-25 10:00:42,2025-03-25 10:22:36,1314,voice,TWR-51084,failed,0.0,2025-03-25,10,0
b16ac9c1-b738-41b2-a5ee-163334a8f13d,802-412-8381,(818)506-0852x695,2025-04-09 12:24:10,2025-04-09 12:43:19,1149,voice,TWR-63816,completed,0.0,2025-04-09,12,0
9d9261a9-8c4c-4321-a670-6611f399b293,621-270-8177x55721,(319)865-2099x93796,2025-01-17 09:27:29,2025-01-17 09:27:39,10,SMS,TWR-95127,completed,0.0,2025-01-17,9,0
03b89a5d-d41d-433f-a2d6-3aa7cb41baba,225-243-4836,380.887.7282x5490,2025-03-06 04:44:02,2025-03-06 05:38:06,3244,voice,TWR-62266,completed,0.0,2025-03-06,4,0
51448f47-2b2d-4812-9226-dce0cde96fe1,001-515-608-1709x57851,001-850-702-7364x27752,2025-03-17 14:31:30,2025-03-17 15:11:32,2402,voice,TWR-47605,completed,0.0,2025-03-17,14,0
cc54a226-3bf1-4fae-af14-65832a4614b2,624.950.3198x3722,799-251-3425,2025-04-03 00:48:12,2025-04-03 00:50:29,137,SMS,TWR-46999,completed,0.0,2025-04-03,0,0
3bb10bd2-7ff8-4de8-b85f-184ef0b0232f,986.268.3179x147,515.940.5403x112,2025-04-25 09:21:41,2025-04-25 10:13:29,3108,SMS,TWR-58325,failed,0.0,2025-04-25,9,0
9bf52128-0cde-4a37-986c-a212bb23a819,3832210178,001-426-660-1593x135,2025-01-09 02:22:40,2025-01-09 03:01:40,2340,SMS,TWR-24307,completed,0.0,2025-01-09,2,0
200748fe-3e9c-401e-9ba6-cec2faf106c8,850.899.8820,+1-248-387-8998x29377,2025-01-03 08:49:41,2025-01-03 09:18:20,1719,SMS,TWR-33570,completed,0.0,2025-01-03,8,0
dec6b49e-be27-443c-a36e-863dac21adc3,001-898-412-7125x8845,001-993-549-6939x531,2025-02-22 00:25:50,2025-02-22 00:39:43,833,data,TWR-75908,completed,7.980476381538173,2025-02-22,0,1
da9fcec9-b946-4aad-a5fb-1a84f7846d1b,001-948-986-5145x267,481.697.1685,2025-02-25 00:28:40,2025-02-25 00:33:56,316,voice,TWR-96097,completed,0.0,2025-02-25,0,0
51be35cc-41f6-4feb-a72c-024c0936d64a,(905)267-7198x5769,+1-362-398-3445x85846,2025-03-11 06:59:40,2025-03-11 07:44:31,2691,voice,TWR-11690,completed,0.0,2025-03-11,6,0
e402c914-c886-45b5-97d4-07df9b22bbfb,+1-727-943-8688x5237,(260)577-1933x650,2025-04-10 19:27:22,2025-04-10 19:41:38,856,SMS,TWR-69201,completed,0.0,2025-04-10,19,0
483a0ef7-26b4-485c-ab89-b587142e5ee5,+1-415-779-2861,848-247-1308x665,2025-05-19 15:20:23,2025-05-19 15:54:27,2044,voice,TWR-75730,completed,0.0,2025-05-19,15,0
7d2236fa-1120-4691-9459-7da83d7f1658,7393437967,(876)976-4955x21522,2025-02-08 13:06:04,2025-02-08 13:17:50,706,voice,TWR-25839,completed,0.0,2025-02-08,13,1
42b75093-7873-4acd-b41c-a24c6c4711be,589.838.8711x7960,838-325-2455,2025-01-06 21:15:18,2025-01-06 21:55:37,2419,voice,TWR-38293,completed,0.0,2025-01-06,21,0
a4d78e1f-f8bc-4790-b2ff-d1360220a544,001-960-247-7269,001-250-788-7150x2015,2025-03-30 05:13:35,2025-03-30 05:45:03,1888,voice,TWR-23788,completed,0.0,2025-03-30,5,1
67a1e8fc-0c18-4ce6-84cd-69d5b77d87ae,557.758.7095,001-284-764-2115x73969,2025-05-03 02:51:40,2025-05-03 02:51:53,13,SMS,TWR-34106,completed,0.0,2025-05-03,2,1
88b54efd-dea9-4f40-88fd-9cd0fe5b2c90,+1-520-310-4399,7643902502,2025-05-01 13:25:25,2025-05-01 14:12:09,2804,voice,TWR-40164,completed,0.0,2025-05-01,13,0
9652813f-5a62-44c3-9c7a-1b7a9dde41b8,345-469-2896x2921,001-797-978-3749x69986,2025-03-04 19:35:47,2025-03-04 19:51:38,951,voice,TWR-28698,completed,0.0,2025-03-04,19,0
78cc1867-a060-4795-9464-36cc6f01aee6,+1-401-455-4172x39738,+1-588-795-9926,2025-02-04 01:38:11,2025-02-04 02:28:32,3021,voice,TWR-94662,completed,0.0,2025-02-04,1,0
20a31465-41b8-4a85-b950-4b558aee6027,+1-888-493-2873,+1-206-712-9402x717,2025-04-11 06:08:38,2025-04-11 06:42:23,2025,SMS,TWR-68381,completed,0.0,2025-04-11,6,0
e675ad89-f3d5-4207-b644-80e2cbe6bc9f,9589951306,451.839.1033x27973,2025-05-05 01:02:24,2025-05-05 01:51:25,2941,data,TWR-96406,completed,3.2902619405464852,2025-05-05,1,0
bde21ded-f1c5-403a-b877-78ae6a613925,220-909-0378,642.339.4985x153,2025-02-07 13:00:30,2025-02-07 13:06:17,347,voice,TWR-34596,failed,0.0,2025-02-07,13,0
2a2afd01-b2da-48c2-8db3-06a8f3ad11c2,+1-664-312-9653x4812,842.524.0307x93121,2025-01-11 02:09:55,2025-01-11 02:25:27,932,voice,TWR-69236,completed,0.0,2025-01-11,2,1
1e980ee4-cba9-4365-86bd-a81225bd0e5f,4824295847,001-275-403-7694x7950,2025-01-14 05:28:20,2025-01-14 05:54:31,1571,voice,TWR-47880,completed,0.0,2025-01-14,5,0
26857150-61d7-432a-8bb2-40b86352d2ed,399-903-9781x508,555-855-0212,2025-02-24 21:15:13,2025-02-24 22:07:48,3155,voice,TWR-06977,completed,0.0,2025-02-24,21,0
113539fd-ccaf-4cfb-a286-bea5ead4000a,390-641-3567x7803,(342)980-4764,2025-01-05 17:47:18,2025-01-05 18:45:33,3495,SMS,TWR-18903,completed,0.0,2025-01-05,17,1
2e4ad987-d118-4dcd-9fae-056ef4b9c2b6,001-609-604-3811,+1-725-258-3334,2025-04-02 02:42:00,2025-04-02 02:53:55,715,voice,TWR-13342,failed,0.0,2025-04-02,2,0
ae276308-ddd3-46ae-8864-aa35e59aaee0,(935)371-2803x34917,+1-877-477-6508x953,2025-03-19 07:28:11,2025-03-19 07:56:49,1718,voice,TWR-13681,completed,0.0,2025-03-19,7,0
a18889c7-5db5-4819-8da0-132e48aae46f,328.756.4260x69280,(431)909-6395x5789,2025-05-12 03:19:42,2025-05-12 04:09:04,2962,voice,TWR-07148,failed,0.0,2025-05-12,3,0
